Nome Carta,Numero Carta,Prezzo,Info Holo,Rarità,Edition,Set
Diglett,050/165, 0.04,Non-Holo,Common,Unlimited,151
Diglett,050/165, 0.52,Reverse Holo,Common,Unlimited,151
Dugtrio,051/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Dugtrio,051/165, 0.64,Reverse Holo,Uncommon,Unlimited,151
Meowth,052/165, 0.04,Non-Holo,Common,Unlimited,151
Meowth,052/165, 0.49,Reverse Holo,Common,Unlimited,151
Persian,053/165, 0.17,Non-Holo,Uncommon,Unlimited,151
Persian,053/165, 0.53,Reverse Holo,Uncommon,Unlimited,151
Psyduck,054/165, 0.13,Non-Holo,Common,Unlimited,151
Psyduck,054/165, 0.61,Reverse Holo,Common,Unlimited,151
Golduck,055/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Golduck,055/165, 0.39,Reverse Holo,Uncommon,Unlimited,151
Mankey,056/165, 0.04,Non-Holo,Common,Unlimited,151
Mankey,056/165, 0.35,Reverse Holo,Common,Unlimited,151
Primeape,057/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Primeape,057/165, 0.54,Reverse Holo,Uncommon,Unlimited,151
Growlithe,058/165, 0.04,Non-Holo,Common,Unlimited,151
Growlithe,058/165, 0.55,Reverse Holo,Common,Unlimited,151
Arcanine,059/165, 0.12,Non-Holo,Uncommon,Unlimited,151
Arcanine,059/165, 0.42,Reverse Holo,Uncommon,Unlimited,151
Poliwag,060/165, 0.04,Non-Holo,Common,Unlimited,151
Poliwag,060/165, 0.56,Reverse Holo,Common,Unlimited,151
Poliwhirl,061/165, 0.32,Non-Holo,Common,Unlimited,151
Poliwhirl,061/165, 2.92,Reverse Holo,Common,Unlimited,151
Poliwrath,062/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Poliwrath,062/165, 0.54,Reverse Holo,Uncommon,Unlimited,151
Abra,063/165, 0.04,Non-Holo,Common,Unlimited,151
Abra,063/165, 0.40,Reverse Holo,Common,Unlimited,151
Abra,063/165, 1.26,Holo,Promo,Exclusive,151
Kadabra,064/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Kadabra,064/165, 0.33,Reverse Holo,Uncommon,Unlimited,151
Kadabra,064/165, 0.92,Holo,Promo,Exclusive,151
Alakazam ex,065/165, 2.80,Holo,Double Rare,Unlimited,151
Machop,066/165, 0.04,Non-Holo,Common,Unlimited,151
Machop,066/165, 0.50,Reverse Holo,Common,Unlimited,151
Machoke,067/165, 0.17,Non-Holo,Uncommon,Unlimited,151
Machoke,067/165, 0.46,Reverse Holo,Uncommon,Unlimited,151
Machamp,068/165, 0.59,Holo,Rare,Unlimited,151
Machamp,068/165, 1.94,Reverse Holo,Rare,Unlimited,151
Bellsprout,069/165, 0.04,Non-Holo,Common,Unlimited,151
Bellsprout,069/165, 0.42,Reverse Holo,Common,Unlimited,151
Weepinbell,070/165, 0.04,Non-Holo,Common,Unlimited,151
Weepinbell,070/165, 3.37,Reverse Holo,Common,Unlimited,151
Victreebel,071/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Victreebel,071/165, 0.44,Reverse Holo,Uncommon,Unlimited,151
Tentacool,072/165, 0.04,Non-Holo,Common,Unlimited,151
Tentacool,072/165, 0.35,Reverse Holo,Common,Unlimited,151
Tentacruel,073/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Tentacruel,073/165, 0.55,Reverse Holo,Uncommon,Unlimited,151
Geodude,074/165, 0.04,Non-Holo,Common,Unlimited,151
Geodude,074/165, 0.54,Reverse Holo,Common,Unlimited,151
Graveler,075/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Graveler,075/165, 0.58,Reverse Holo,Uncommon,Unlimited,151
Golem ex,076/165, 2.14,Holo,Double Rare,Unlimited,151
Ponyta,077/165, 0.04,Non-Holo,Common,Unlimited,151
Ponyta,077/165, 0.12,Reverse Holo,Common,Unlimited,151
Rapidash,078/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Rapidash,078/165, 0.60,Reverse Holo,Uncommon,Unlimited,151
Slowpoke,079/165, 0.04,Non-Holo,Common,Unlimited,151
Slowpoke,079/165, 0.33,Reverse Holo,Common,Unlimited,151
Slowbro,080/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Slowbro,080/165, 0.40,Reverse Holo,Uncommon,Unlimited,151
Magnemite,081/165, 0.04,Non-Holo,Common,Unlimited,151
Magnemite,081/165, 0.39,Reverse Holo,Common,Unlimited,151
Magneton,082/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Magneton,082/165, 0.42,Reverse Holo,Uncommon,Unlimited,151
Farfetch'd,083/165, 0.04,Non-Holo,Common,Unlimited,151
Farfetch'd,083/165, 0.52,Reverse Holo,Common,Unlimited,151
Doduo,084/165, 0.04,Non-Holo,Common,Unlimited,151
Doduo,084/165, 0.29,Reverse Holo,Common,Unlimited,151
Dodrio,085/165, 0.49,Holo,Rare,Unlimited,151
Dodrio,085/165, 2.48,Reverse Holo,Rare,Unlimited,151
Seel,086/165, 0.04,Non-Holo,Common,Unlimited,151
Seel,086/165, 0.26,Reverse Holo,Common,Unlimited,151
Dewgong,087/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Dewgong,087/165, 0.50,Reverse Holo,Uncommon,Unlimited,151
Grimer,088/165, 0.04,Non-Holo,Common,Unlimited,151
Grimer,088/165, 0.20,Reverse Holo,Common,Unlimited,151
Muk,089/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Muk,089/165, 0.63,Reverse Holo,Uncommon,Unlimited,151
Shellder,090/165, 0.04,Non-Holo,Common,Unlimited,151
Shellder,090/165, 0.47,Reverse Holo,Common,Unlimited,151
Cloyster,091/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Cloyster,091/165, 0.38,Reverse Holo,Uncommon,Unlimited,151
Gastly,092/165, 0.15,Non-Holo,Common,Unlimited,151
Gastly,092/165, 0.52,Reverse Holo,Common,Unlimited,151
Haunter,093/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Haunter,093/165, 0.53,Reverse Holo,Uncommon,Unlimited,151
Gengar,094/165, 0.73,Holo,Rare,Unlimited,151
Gengar,094/165, 2.48,Reverse Holo,Rare,Unlimited,151
Onix,095/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Onix,095/165, 2.02,Reverse Holo,Uncommon,Unlimited,151
Drowzee,096/165, 0.04,Non-Holo,Common,Unlimited,151
Drowzee,096/165, 0.49,Reverse Holo,Common,Unlimited,151
Hypno,097/165, 0.09,Non-Holo,Uncommon,Unlimited,151
Hypno,097/165, 1.93,Reverse Holo,Uncommon,Unlimited,151
Krabby,098/165, 0.04,Non-Holo,Common,Unlimited,151
Krabby,098/165, 0.51,Reverse Holo,Common,Unlimited,151
Kingler,099/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Kingler,099/165, 2.30,Reverse Holo,Uncommon,Unlimited,151
Voltorb,100/165, 0.04,Non-Holo,Common,Unlimited,151
Voltorb,100/165, 0.62,Reverse Holo,Common,Unlimited,151
Electrode,101/165, 0.59,Holo,Rare,Unlimited,151
Electrode,101/165, 2.47,Reverse Holo,Rare,Unlimited,151
Exeggcute,102/165, 0.04,Non-Holo,Common,Unlimited,151
Exeggcute,102/165, 0.55,Reverse Holo,Common,Unlimited,151
Exeggutor,103/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Exeggutor,103/165, 2.58,Reverse Holo,Uncommon,Unlimited,151
Cubone,104/165, 0.04,Non-Holo,Common,Unlimited,151
Cubone,104/165, 0.32,Reverse Holo,Common,Unlimited,151
Marowak,105/165, 0.48,Holo,Rare,Unlimited,151
Marowak,105/165, 1.54,Reverse Holo,Rare,Unlimited,151
Hitmonlee,106/165, 0.19,Non-Holo,Uncommon,Unlimited,151
Hitmonlee,106/165, 2.18,Reverse Holo,Uncommon,Unlimited,151
Hitmonchan,107/165, 0.31,Non-Holo,Uncommon,Unlimited,151
Hitmonchan,107/165, 2.07,Reverse Holo,Uncommon,Unlimited,151
Lickitung,108/165, 0.04,Non-Holo,Common,Unlimited,151
Lickitung,108/165, 0.42,Reverse Holo,Common,Unlimited,151
Koffing,109/165, 0.04,Non-Holo,Common,Unlimited,151
Koffing,109/165, 0.42,Reverse Holo,Common,Unlimited,151
Weezing,110/165, 0.49,Holo,Rare,Unlimited,151
Weezing,110/165, 2.22,Reverse Holo,Rare,Unlimited,151
Rhyhorn,111/165, 0.04,Non-Holo,Common,Unlimited,151
Rhyhorn,111/165, 0.27,Reverse Holo,Common,Unlimited,151
Rhydon,112/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Rhydon,112/165, 0.26,Reverse Holo,Uncommon,Unlimited,151
Chansey,113/165, 0.56,Holo,Rare,Unlimited,151
Chansey,113/165, 1.67,Reverse Holo,Rare,Unlimited,151
Tangela,114/165, 0.04,Non-Holo,Common,Unlimited,151
Tangela,114/165, 0.35,Reverse Holo,Common,Unlimited,151
Kangaskhan ex,115/165, 2.29,Holo,Double Rare,Unlimited,151
Horsea,116/165, 0.04,Non-Holo,Common,Unlimited,151
Horsea,116/165, 0.45,Reverse Holo,Common,Unlimited,151
Seadra,117/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Seadra,117/165, 0.33,Reverse Holo,Uncommon,Unlimited,151
Goldeen,118/165, 0.04,Non-Holo,Common,Unlimited,151
Goldeen,118/165, 0.59,Reverse Holo,Common,Unlimited,151
Seaking,119/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Seaking,119/165, 1.90,Reverse Holo,Uncommon,Unlimited,151
Staryu,120/165, 0.04,Non-Holo,Common,Unlimited,151
Staryu,120/165, 0.43,Reverse Holo,Common,Unlimited,151
Starmie,121/165, 0.68,Holo,Rare,Unlimited,151
Starmie,121/165, 1.49,Reverse Holo,Rare,Unlimited,151
Mr. Mime,122/165, 0.75,Holo,Rare,Unlimited,151
Mr. Mime,122/165, 1.81,Reverse Holo,Rare,Unlimited,151
Scyther,123/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Scyther,123/165, 3.02,Reverse Holo,Uncommon,Unlimited,151
Jynx ex,124/165, 2.74,Holo,Double Rare,Unlimited,151
Electabuzz,125/165, 0.04,Non-Holo,Common,Unlimited,151
Electabuzz,125/165, 2.48,Reverse Holo,Common,Unlimited,151
Electabuzz,125/165, 0.71,Holo,Promo,Exclusive,151
Magmar,126/165, 0.04,Non-Holo,Common,Unlimited,151
Magmar,126/165, 2.01,Reverse Holo,Common,Unlimited,151
Pinsir,127/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Pinsir,127/165, 2.08,Reverse Holo,Uncommon,Unlimited,151
Tauros,128/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Tauros,128/165, 1.56,Reverse Holo,Uncommon,Unlimited,151
Magikarp,129/165, 0.17,Non-Holo,Common,Unlimited,151
Magikarp,129/165, 0.62,Reverse Holo,Common,Unlimited,151
Gyarados,130/165, 0.65,Holo,Rare,Unlimited,151
Gyarados,130/165, 2.09,Reverse Holo,Rare,Unlimited,151
Lapras,131/165, 0.15,Non-Holo,Uncommon,Unlimited,151
Lapras,131/165, 2.25,Reverse Holo,Uncommon,Unlimited,151
Ditto,132/165, 0.67,Holo,Rare,Unlimited,151
Ditto,132/165, 1.66,Reverse Holo,Rare,Unlimited,151
Eevee,133/165, 44.34,Non-Holo,Promo,Pokemon Together Stamp,151
Eevee,133/165, 0.34,Non-Holo,Common,Unlimited,151
Eevee,133/165, 0.76,Reverse Holo,Common,Unlimited,151
Vaporeon,134/165, 0.79,Holo,Rare,Unlimited,151
Vaporeon,134/165, 2.34,Reverse Holo,Rare,Unlimited,151
Jolteon,135/165, 0.83,Holo,Rare,Unlimited,151
Jolteon,135/165, 2.22,Reverse Holo,Rare,Unlimited,151
Flareon,136/165, 0.68,Holo,Rare,Unlimited,151
Flareon,136/165, 2.23,Reverse Holo,Rare,Unlimited,151
Porygon,137/165, 0.04,Non-Holo,Common,Unlimited,151
Porygon,137/165, 0.70,Reverse Holo,Common,Unlimited,151
Omanyte,138/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Omanyte,138/165, 1.70,Reverse Holo,Uncommon,Unlimited,151
Omastar,139/165, 0.57,Holo,Rare,Unlimited,151
Omastar,139/165, 1.24,Reverse Holo,Rare,Unlimited,151
Kabuto,140/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Kabuto,140/165, 2.98,Reverse Holo,Uncommon,Unlimited,151
Kabutops,141/165, 0.61,Holo,Rare,Unlimited,151
Kabutops,141/165, 1.81,Reverse Holo,Rare,Unlimited,151
Aerodactyl,142/165, 0.75,Holo,Rare,Unlimited,151
Aerodactyl,142/165, 1.73,Reverse Holo,Rare,Unlimited,151
Snorlax,143/165, 0.68,Non-Holo,Uncommon,Unlimited,151
Snorlax,143/165, 2.49,Reverse Holo,Uncommon,Unlimited,151
Articuno,144/165, 0.60,Holo,Rare,Unlimited,151
Articuno,144/165, 2.24,Reverse Holo,Rare,Unlimited,151
Zapdos ex,145/165, 2.92,Holo,Double Rare,Unlimited,151
Moltres,146/165, 0.78,Holo,Rare,Unlimited,151
Moltres,146/165, 2.23,Reverse Holo,Rare,Unlimited,151
Dratini,147/165, 0.34,Non-Holo,Common,Unlimited,151
Dratini,147/165, 0.50,Reverse Holo,Common,Unlimited,151
Dragonair,148/165, 0.12,Non-Holo,Uncommon,Unlimited,151
Dragonair,148/165, 3.00,Reverse Holo,Uncommon,Unlimited,151
Dragonite,149/165, 0.73,Holo,Rare,Unlimited,151
Dragonite,149/165, 2.32,Reverse Holo,Rare,Unlimited,151
Mewtwo,150/165, 1.58,Holo,Rare,Unlimited,151
Mewtwo,150/165, 2.77,Reverse Holo,Rare,Unlimited,151
Mew ex,151/165, 6.76,Holo,Double Rare,Unlimited,151
Antique Dome Fossil,152/165, 0.40,Non-Holo,Common,Unlimited,151
Antique Dome Fossil,152/165, 1.92,Reverse Holo,Common,Unlimited,151
Antique Helix Fossil,153/165, 0.50,Non-Holo,Common,Unlimited,151
Antique Helix Fossil,153/165, 1.80,Reverse Holo,Common,Unlimited,151
Antique Old Amber,154/165, 0.44,Non-Holo,Common,Unlimited,151
Antique Old Amber,154/165, 1.57,Reverse Holo,Common,Unlimited,151
Big Air Balloon,155/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Big Air Balloon,155/165, 2.10,Reverse Holo,Uncommon,Unlimited,151
Bill's Transfer,156/165, 0.59,Non-Holo,Uncommon,Unlimited,151
Bill's Transfer,156/165, 1.75,Reverse Holo,Uncommon,Unlimited,151
Cycling Road,157/165, 0.08,Non-Holo,Uncommon,Unlimited,151
Cycling Road,157/165, 2.18,Reverse Holo,Uncommon,Unlimited,151
Daisy's Help,158/165, 0.04,Non-Holo,Uncommon,Unlimited,151
Daisy's Help,158/165, 2.28,Reverse Holo,Uncommon,Unlimited,151
Energy Sticker,159/165, 0.98,Non-Holo,Uncommon,Unlimited,151
Energy Sticker,159/165, 2.88,Reverse Holo,Uncommon,Unlimited,151
Erika's Invitation,160/165, 0.27,Non-Holo,Uncommon,Unlimited,151
Erika's Invitation,160/165, 2.24,Reverse Holo,Uncommon,Unlimited,151
Giovanni's Charisma,161/165, 0.42,Non-Holo,Uncommon,Unlimited,151
Giovanni's Charisma,161/165, 2.20,Reverse Holo,Uncommon,Unlimited,151
Grabber,162/165, 2.01,Non-Holo,Uncommon,Unlimited,151
Grabber,162/165, 2.79,Reverse Holo,Uncommon,Unlimited,151
Leftovers,163/165, 0.18,Non-Holo,Uncommon,Unlimited,151
Leftovers,163/165, 2.25,Reverse Holo,Uncommon,Unlimited,151
Protective Goggles,164/165, 0.40,Non-Holo,Uncommon,Unlimited,151
Protective Goggles,164/165, 2.49,Reverse Holo,Uncommon,Unlimited,151
Rigid Band,165/165, 0.26,Non-Holo,Uncommon,Unlimited,151
Rigid Band,165/165, 1.69,Reverse Holo,Uncommon,Unlimited,151
Bulbasaur,166/165, 23.30,Holo,Illustration Rare,Unlimited,151
Ivysaur,167/165, 20.41,Holo,Illustration Rare,Unlimited,151
Charmander,168/165, 27.12,Holo,Illustration Rare,Unlimited,151
Charmeleon,169/165, 21.57,Holo,Illustration Rare,Unlimited,151
Squirtle,170/165, 22.70,Holo,Illustration Rare,Unlimited,151
Wartortle,171/165, 20.98,Holo,Illustration Rare,Unlimited,151
Caterpie,172/165, 11.80,Holo,Illustration Rare,Unlimited,151
Pikachu,173/165, 21.60,Holo,Illustration Rare,Unlimited,151
Nidoking,174/165, 10.98,Holo,Illustration Rare,Unlimited,151
Psyduck,175/165, 12.39,Holo,Illustration Rare,Unlimited,151
Poliwhirl,176/165, 14.24,Holo,Illustration Rare,Unlimited,151
Machoke,177/165, 13.11,Holo,Illustration Rare,Unlimited,151
Tangela,178/165, 9.92,Holo,Illustration Rare,Unlimited,151
Mr. Mime,179/165, 10.07,Holo,Illustration Rare,Unlimited,151
Omanyte,180/165, 10.39,Holo,Illustration Rare,Unlimited,151
Dragonair,181/165, 19.81,Holo,Illustration Rare,Unlimited,151
Venusaur ex,182/165, 20.77,Holo,Ultra Rare,Unlimited,151
Charizard ex,183/165, 38.73,Holo,Ultra Rare,Unlimited,151
Blastoise ex,184/165, 25.10,Holo,Ultra Rare,Unlimited,151
Arbok ex,185/165, 15.00,Holo,Ultra Rare,Unlimited,151
Ninetales ex,186/165, 18.67,Holo,Ultra Rare,Unlimited,151
Wigglytuff ex,187/165, 14.05,Holo,Ultra Rare,Unlimited,151
Alakazam ex,188/165, 15.82,Holo,Ultra Rare,Unlimited,151
Golem ex,189/165, 13.10,Holo,Ultra Rare,Unlimited,151
Kangaskhan ex,190/165, 14.06,Holo,Ultra Rare,Unlimited,151
Jynx ex,191/165, 12.90,Holo,Ultra Rare,Unlimited,151
Zapdos ex,192/165, 16.98,Holo,Ultra Rare,Unlimited,151
Mew ex,193/165, 23.96,Holo,Ultra Rare,Unlimited,151
Bill's Transfer,194/165, 8.04,Holo,Ultra Rare,Unlimited,151
Daisy's Help,195/165, 9.05,Holo,Ultra Rare,Unlimited,151
Erika's Invitation,196/165, 13.94,Holo,Ultra Rare,Unlimited,151
Giovanni's Charisma,197/165, 9.65,Holo,Ultra Rare,Unlimited,151
Venusaur ex,198/165, 37.73,Holo,Special Illustration Rare,Unlimited,151
Charizard ex,199/165, 90.42,Holo,Special Illustration Rare,Unlimited,151
Blastoise ex,200/165, 38.38,Holo,Special Illustration Rare,Unlimited,151
Alakazam ex,201/165, 29.95,Holo,Special Illustration Rare,Unlimited,151
Zapdos ex,202/165, 37.95,Holo,Special Illustration Rare,Unlimited,151
Erika's Invitation,203/165, 23.62,Holo,Special Illustration Rare,Unlimited,151
Giovanni's Charisma,204/165, 14.14,Holo,Special Illustration Rare,Unlimited,151
Mew ex,205/165, 14.01,Holo,Hyper Rare,Unlimited,151
Switch,206/165, 6.94,Holo,Hyper Rare,Unlimited,151
Basic Psychic Energy,207/165, 7.88,Holo,Hyper Rare,Unlimited,151
Clefable, 1/95, 4.02,Holo,Rare Holo,Unlimited,Call of Legends
Clefable, 1/95, 3.10,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Deoxys, 2/95, 7.43,Holo,Rare Holo,Unlimited,Call of Legends
Deoxys, 2/95, 4.10,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Dialga, 3/95, 6.29,Holo,Rare Holo,Unlimited,Call of Legends
Dialga, 3/95, 3.00,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Espeon, 4/95, 20.72,Holo,Rare Holo,Unlimited,Call of Legends
Espeon, 4/95, 5.00,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Forretress, 5/95, 11.99,Holo,Rare Holo,Unlimited,Call of Legends
Forretress, 5/95, 2.00,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Groudon, 6/95, 8.50,Holo,Rare Holo,Unlimited,Call of Legends
Groudon, 6/95, 1.73,Non-Holo,Promo,Exclusive,Call of Legends
Groudon, 6/95, 7.00,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Gyarados, 7/95, 2.70,Holo,Rare Holo,Unlimited,Call of Legends
Gyarados, 7/95, 7.79,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Hitmontop, 8/95, 7.04,Holo,Rare Holo,Unlimited,Call of Legends
Hitmontop, 8/95, 0.74,Non-Holo,Promo,Exclusive,Call of Legends
Hitmontop, 8/95, 2.00,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Ho-Oh, 9/95, 14.72,Holo,Rare Holo,Unlimited,Call of Legends
Ho-Oh, 9/95, 5.80,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Houndoom, 10/95, 24.31,Holo,Rare Holo,Unlimited,Call of Legends
Houndoom, 10/95, 27.28,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Jirachi, 11/95, 9.36,Holo,Rare Holo,Unlimited,Call of Legends
Jirachi, 11/95, 11.09,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Kyogre, 12/95, 9.38,Holo,Rare Holo,Unlimited,Call of Legends
Kyogre, 12/95, 5.02,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Leafeon,13/95, 12.78,Holo,Rare Holo,Unlimited,Call of Legends
Leafeon,13/95, 12.78,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Lucario,14/95, 7.04,Holo,Promo,Cracked Ice Holo,Call of Legends
Lucario,14/95, 8.04,Holo,Rare Holo,Unlimited,Call of Legends
Lucario,14/95, 0.95,Non-Holo,Promo,Exclusive,Call of Legends
Lucario,14/95, 12.39,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Lugia,15/95, 28.03,Holo,Rare Holo,Unlimited,Call of Legends
Lugia,15/95, 12.05,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Magmortar,16/95, 0.99,Holo,Rare Holo,Unlimited,Call of Legends
Magmortar,16/95, 0.99,Non-Holo,Promo,Exclusive,Call of Legends
Magmortar,16/95, 2.00,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Ninetales,17/95, 14.04,Holo,Rare Holo,Unlimited,Call of Legends
Ninetales,17/95, 2.26,Non-Holo,Promo,Exclusive,Call of Legends
Ninetales,17/95, 14.20,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Pachirisu,18/95, 6.90,Holo,Rare Holo,Unlimited,Call of Legends
Pachirisu,18/95, 5.71,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Palkia,19/95, 8.02,Holo,Rare Holo,Unlimited,Call of Legends
Palkia,19/95, 4.90,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Rayquaza,20/95, 28.69,Holo,Rare Holo,Unlimited,Call of Legends
Rayquaza,20/95, 18.00,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Smeargle,21/95, 4.79,Holo,Rare Holo,Unlimited,Call of Legends
Smeargle,21/95, 6.93,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Umbreon,22/95, 41.85,Holo,Rare Holo,Unlimited,Call of Legends
Umbreon,22/95, 35.00,Reverse Holo,Rare Holo,Unlimited,Call of Legends
Ampharos,23/95, 4.04,Non-Holo,Rare,Unlimited,Call of Legends
Ampharos,23/95, 2.80,Reverse Holo,Rare,Unlimited,Call of Legends
Cleffa,24/95, 6.04,Non-Holo,Rare,Unlimited,Call of Legends
Cleffa,24/95, 3.25,Reverse Holo,Rare,Unlimited,Call of Legends
Feraligatr,25/95, 3.95,Non-Holo,Rare,Unlimited,Call of Legends
Feraligatr,25/95, 16.01,Reverse Holo,Rare,Unlimited,Call of Legends
Granbull,26/95, 2.00,Non-Holo,Rare,Unlimited,Call of Legends
Granbull,26/95, 2.10,Reverse Holo,Rare,Unlimited,Call of Legends
Meganium,27/95, 2.65,Non-Holo,Rare,Unlimited,Call of Legends
Meganium,27/95, 7.04,Reverse Holo,Rare,Unlimited,Call of Legends
Mismagius,28/95, 2.39,Non-Holo,Rare,Unlimited,Call of Legends
Mismagius,28/95, 2.00,Reverse Holo,Rare,Unlimited,Call of Legends
Mr. Mime,29/95, 2.80,Non-Holo,Rare,Unlimited,Call of Legends
Mr. Mime,29/95, 4.19,Reverse Holo,Rare,Unlimited,Call of Legends
Pidgeot,30/95, 4.85,Non-Holo,Rare,Unlimited,Call of Legends
Pidgeot,30/95, 5.80,Reverse Holo,Rare,Unlimited,Call of Legends
Skarmory,31/95, 3.38,Non-Holo,Rare,Unlimited,Call of Legends
Skarmory,31/95, 0.79,Reverse Holo,Rare,Unlimited,Call of Legends
Slowking,32/95, 2.39,Non-Holo,Rare,Unlimited,Call of Legends
Slowking,32/95, 5.04,Reverse Holo,Rare,Unlimited,Call of Legends
Snorlax,33/95, 36.77,Holo,Promo,Prerelease Stamp,Call of Legends
Snorlax,33/95, 200,Holo,Promo,Staff Prerelease,Call of Legends
Snorlax,33/95, 1.04,Non-Holo,Rare,Unlimited,Call of Legends
Snorlax,33/95, 7.00,Reverse Holo,Rare,Unlimited,Call of Legends
Tangrowth,34/95, 4.04,Holo,Promo,Cracked Ice Holo,Call of Legends
Tangrowth,34/95, 1.12,Non-Holo,Rare,Unlimited,Call of Legends
Tangrowth,34/95, 2.00,Reverse Holo,Rare,Unlimited,Call of Legends
Typhlosion,35/95, 4.04,Non-Holo,Rare,Unlimited,Call of Legends
Typhlosion,35/95, 6.60,Reverse Holo,Rare,Unlimited,Call of Legends
Tyrogue,36/95, 1.24,Non-Holo,Rare,Unlimited,Call of Legends
Tyrogue,36/95, 3.54,Reverse Holo,Rare,Unlimited,Call of Legends
Ursaring,37/95, 0.99,Non-Holo,Rare,Unlimited,Call of Legends
Ursaring,37/95, 3.32,Reverse Holo,Rare,Unlimited,Call of Legends
Weezing,38/95, 1.80,Non-Holo,Rare,Unlimited,Call of Legends
Weezing,38/95, 3.02,Reverse Holo,Rare,Unlimited,Call of Legends
Zangoose,39/95, 3.88,Non-Holo,Rare,Unlimited,Call of Legends
Zangoose,39/95, 3.49,Reverse Holo,Rare,Unlimited,Call of Legends
Bayleef,40/95, 0.93,Non-Holo,Uncommon,Unlimited,Call of Legends
Bayleef,40/95, 2.00,Reverse Holo,Uncommon,Unlimited,Call of Legends
